ebook_id,title,authors,source,line_number,text
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,41,KATHARINE DE MATTOS.
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,42,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,43,It’s ill to loose the bands that God decreed to bind;
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,44,Still will we be the children of the heather and the wind.
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,45,"Far away from home, O it’s still for you and me"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,46,That the broom is blowing bonnie in the north countrie.
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,47,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,48,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,49,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,50,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,51,Contents
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,52,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,53, STORY OF THE DOOR
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,54, SEARCH FOR MR. HYDE
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,55, DR. JEKYLL WAS QUITE AT EASE
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,56, THE CAREW MURDER CASE
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,57, INCIDENT OF THE LETTER
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,58, REMARKABLE INCIDENT OF DR. LANYON
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,59, INCIDENT AT THE WINDOW
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,60, THE LAST NIGHT
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,61, DR. LANYON’S NARRATIVE
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,62, HENRY JEKYLL’S FULL STATEMENT OF THE CASE
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,63,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,64,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,65,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,66,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,67,STORY OF THE DOOR
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,68,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,69,
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,70,"Mr. Utterson the lawyer was a man of a rugged countenance, that was"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,71,"never lighted by a smile; cold, scanty and embarrassed in discourse;"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,72,"backward in sentiment; lean, long, dusty, dreary, and yet somehow"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,73,"lovable. At friendly meetings, and when the wine was to his taste,"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,74,something eminently human beaconed from his eye; something indeed which
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,75,"never found its way into his talk, but which spoke not only in these"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,76,"silent symbols of the after-dinner face, but more often and loudly in"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,77,the acts of his life. He was austere with himself; drank gin when he
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,78,"was alone, to mortify a taste for vintages; and though he enjoyed the"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,79,"theatre, had not crossed the doors of one for twenty years. But he had"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,80,"an approved tolerance for others; sometimes wondering, almost with"
42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",https://www.gutenberg.org/ebooks/42.txt.utf-8,81,"envy, at the high pressure of spirits involved in their misdeeds; and"
